timestamp,response,emotion0,value0,emotion1,value1
2013-04-23 10:23:28.149414+00,redic,surprise,0.38486147569492500,fear,0.42356446660123800
2013-04-23 10:23:36.688019+00,shiver,anger,0.7595303363166750,fear,0.5820482515497130
2013-04-23 10:23:53.73093+00,little excitement,surprise,0.3041285932995380,,
2013-04-23 10:24:08.705054+00,worried,joy,0.6607241667341440,fear,0.7659267734736200
2013-04-23 10:24:22.655671+00,pissed,disgust,0.84906895654276,,
2013-04-23 10:24:30.176129+00,anger,disgust,0.7557212622836230,anger,0.47655200569424800
2013-04-23 10:24:41.43722+00,satisfied,disgust,0.36558835818432300,joy,0.9713297782000150
2013-04-23 10:32:35.349775+00,happy,joy,0.9624745561535970,,
2013-04-23 10:32:52.619343+00,surprised,surprise,0.4914735089650180,joy,0.5535584570888340
2013-04-23 10:33:00.757469+00,mean,anger,0.620215757655348,disgust,0.6822435530966230
2013-04-23 10:33:07.810322+00,mad,anger,0.989464953555361,,
2013-04-23 10:33:15.875534+00,scared,fear,0.9567893932476460,anger,0.7921755961552090
2013-04-23 10:33:25.706097+00,mad,anger,0.6037392477780810,,
2013-04-23 10:33:42.361431+00,surprised,joy,0.686355750128349,surprise,0.5277107367262640
2013-04-23 10:33:53.804936+00,mad,anger,0.9313287195995450,,
2013-04-23 10:34:17.549977+00,disappointed,fear,0.503740293071872,sadness,0.7363134814146550
2013-04-23 10:34:47.373306+00,disgusted,disgust,0.5863492844590390,,
2013-04-23 10:34:59.419375+00,surprised,fear,0.6643682597598910,surprise,0.324547927710249
2013-04-23 10:35:11.437458+00,shocked,surprise,0.6643459527323120,sadness,0.4554898895434290
2013-04-23 10:35:17.017848+00,sad,sadness,0.960001852914133,,
2013-04-23 10:35:30.675229+00,surprised,surprise,0.7215978952709000,anger,0.7220577117849520
2013-04-23 10:35:45.671849+00,surprised,surprise,0.7564565496985810,,
2013-04-23 10:35:50.509046+00,sad,sadness,0.9092027831300450,disgust,0.6097681297856730
2013-04-23 10:35:58.446772+00,mean,joy,0.5919119562648360,disgust,0.7683108701763440
2013-04-23 10:36:05.476269+00,sad,fear,0.407867790008563,anger,0.6118819429012800
2013-04-23 10:36:11.101627+00,sad,disgust,0.89762120639133,sadness,0.7812978959983520
2013-04-23 10:36:21.198425+00,surprised,anger,0.5280652934087190,surprise,0.5363290909740900
2013-04-23 10:36:27.228807+00,sad,sadness,0.6145679630006900,fear,0.9832246195037220
2013-04-23 10:36:32.915959+00,sad,sadness,0.819876687817106,anger,0.9170324787615020
2013-04-23 10:36:45.434479+00,smiling,joy,0.8327448192052540,,
2013-04-23 10:36:46.274936+00,sad,sadness,0.587621007742665,surprise,0.4287627111205470
2013-04-23 10:36:52.925899+00,happy,joy,0.40378763502931200,,
2013-04-23 10:37:02.504132+00,shocked,surprise,0.5080895265797150,surprise,0.36050031997729100
2013-04-23 10:37:06.946136+00,nothing,joy,0.7776378491811920,disgust,0.5463586517123400
2013-04-23 10:37:11.393595+00,distressed,fear,0.6820984207326550,sadness,0.6466659815283490
2013-04-23 10:37:13.694245+00,mean,disgust,0.8686087789949760,,
2013-04-23 10:37:18.708713+00,calm,joy,0.37227974189445400,,
2013-04-23 10:37:22.679512+00,disgusted,disgust,0.9438492436603830,,
2013-04-23 10:37:34.747403+00,upset,disgust,0.8011945194331930,sadness,0.354704426927492
2013-04-23 10:37:38.101491+00,sad and surprised,fear,0.8541787383021650,sadness,0.8563401536210860
2013-04-23 10:37:44.138572+00,surprised,surprise,0.6425394813995810,,
2013-04-23 10:37:53.472675+00,happy,joy,0.6009605885948990,surprise,0.46390877948142600
2013-04-23 10:38:03.488336+00,mean,anger,0.6816053066573150,anger,0.510549286585372
2013-04-23 10:38:16.355679+00,surprised,surprise,0.8294891576737600,,
2013-04-23 10:44:08.500571+00,skepticism,anger,0.5248817860847340,,
2013-04-23 10:44:17.508958+00,surprise,disgust,0.3258087318623440,surprise,0.5579499826300890
2013-04-23 10:44:26.525317+00,disapproval,disgust,0.4407204524613920,,
2013-04-23 10:44:41.409318+00,fake happiness,joy,0.936080644885078,,
2013-04-23 10:44:49.661276+00,worry,sadness,0.4664402624592190,sadness,0.4071747849695380
2013-04-23 10:45:04.064743+00,dismay,anger,0.3007222040556370,disgust,0.5926926457090300
2013-04-23 10:45:25.927674+00,slight worry,fear,0.36895096963271500,,
2013-04-23 10:45:33.749985+00,disgust,disgust,0.6740276021184400,,
2013-04-23 11:04:14.565377+00,Surprise,surprise,0.5912555621471260,surprise,0.689073863835074
2013-04-23 11:04:21.723101+00,Fear,fear,0.6496820300351830,,
2013-04-23 11:04:33.415468+00,Fear,anger,0.9323934242594990,,
2013-04-23 11:04:42.782023+00,None,sadness,0.3429712989134710,,
2013-04-23 11:04:58.258667+00,Disgust,anger,0.9065461106132720,,
2013-04-23 11:05:06.703037+00,Sadness,sadness,0.646297726407647,,
2013-04-23 11:05:28.185347+00,Mild shock,joy,0.6779611714882780,disgust,0.6709792350418870
2013-04-23 11:09:25.423773+00,surprise,sadness,0.9814328364795070,surprise,0.8399072157219050
2013-04-23 11:09:54.678078+00,surprise,fear,0.7655226326081900,surprise,0.904573256499134
2013-04-23 11:10:16.936934+00,anger,sadness,0.35403069974854600,disgust,0.5904326138785110
2013-04-23 11:13:25.868979+00,concern,anger,0.3409941557794810,,
2013-04-23 11:13:50.969938+00,surprise,fear,0.902925310144201,,
2013-04-23 11:14:35.018305+00,pleasure,joy,0.5731292130891230,joy,0.7626533924136310
2013-04-23 11:15:44.523154+00,sadness,fear,0.9798001737101000,surprise,0.9203151903580870
2013-04-23 11:16:48.072711+00,worry,sadness,0.3692102004308250,sadness,0.9155595037620510
2013-04-23 11:18:22.320221+00,confidence,sadness,0.35108536514453600,,
2013-04-23 11:19:02.271835+00,amazement,surprise,0.767727316590026,surprise,0.7704274651594460
2013-04-23 11:19:14.006035+00,sadness,sadness,0.5668497791746630,,
2013-04-23 11:19:28.869701+00,pleasure,joy,0.3708867787150670,joy,0.9606899022124710
2013-04-23 11:19:52.96165+00,questioning,surprise,0.5869174271821980,,
2013-04-23 11:20:20.671953+00,thinking,surprise,0.32619283040985500,,
2013-04-23 11:20:42.329889+00,angry,anger,0.38092656107619400,surprise,0.43694787535350800
2013-04-23 11:21:37.901926+00,unhappy,fear,0.6475631455192340,,
2013-04-23 11:22:46.420346+00,thinking,joy,0.9953396199038250,disgust,0.688537122728303
2013-04-23 11:23:03.25891+00,afraid,fear,0.7438580556772650,sadness,0.8905994409229610
2013-04-23 11:23:32.630938+00,awareness,fear,0.5272296701325100,joy,0.6991265471559020
2013-04-23 11:23:49.652617+00,sadness,sadness,0.5677149378461760,,
2013-04-23 11:23:58.20273+00,amused,joy,0.32811154794939000,,
2013-04-23 11:24:05.528092+00,interested,disgust,0.33798428432521800,joy,0.667616813011703
2013-04-23 11:24:07.530818+00,sadness,sadness,0.6506378587102520,surprise,0.3185851741116490
2013-04-23 11:24:15.264974+00,upset,fear,0.6071821014074440,,
2013-04-23 11:24:23.002919+00,shocked,surprise,0.9684449432977230,,
2013-04-23 11:24:27.294075+00,unhappy,disgust,0.6842006990686060,,
2013-04-23 11:24:30.712359+00,teasing,surprise,0.9091579119179070,,
2013-04-23 11:24:38.35682+00,pleased,joy,0.8317390289963400,joy,0.4102670861735670
2013-04-23 11:24:40.18235+00,angry,anger,0.867312896065414,joy,0.45138434458058300
2013-04-23 11:24:50.153603+00,waiting,disgust,0.316707040876693,surprise,0.3098188049322940
2013-04-23 11:24:51.849925+00,very angry,anger,0.7991571497637780,,
2013-04-23 11:24:56.692593+00,happy,joy,0.5540481787029250,,
2013-04-23 11:25:04.267027+00,anger,disgust,0.915820491398333,disgust,0.7105070609723670
2013-04-23 11:25:10.465634+00,fear,anger,0.862269058057793,sadness,0.642998991010709
2013-04-23 11:25:18.137017+00,fear,fear,0.5871375622275720,disgust,0.665775471217588
2013-04-23 11:25:26.599751+00,suprise,surprise,0.7783111862510940,anger,0.3681265282092820
2013-04-23 11:25:26.972149+00,angry,anger,0.6070989280007780,anger,0.5517426187871020
2013-04-23 11:25:33.903647+00,distrust,disgust,0.3132886125965480,anger,0.3389998786454420
2013-04-23 11:25:45.30319+00,sad,sadness,0.34501635860887300,sadness,0.8249592467696160
2013-04-23 11:25:50.549557+00,astonishment,fear,0.7247006290825080,disgust,0.8314126950455830
2013-04-23 11:25:54.975146+00,shocked,fear,0.9564051425855340,joy,0.6852371963333760
2013-04-23 11:25:59.211663+00,sadness,joy,0.37040522068273300,sadness,0.9425809354521330
2013-04-23 11:26:03.319428+00,upset,fear,0.8241894788177400,fear,0.9314074480117830
2013-04-23 11:26:09.345128+00,pleasure,joy,0.5682489620521670,,
2013-04-23 11:26:18.01996+00,surprise,surprise,0.7979300125502050,anger,0.3678114584181460
2013-04-23 11:26:20.82088+00,angry,anger,0.7144003132125360,,
2013-04-23 11:26:34.308873+00,dismay,sadness,0.49378245011903300,surprise,0.6182634336175400
2013-04-23 11:26:46.741445+00,leering,anger,0.3345648108748720,joy,0.8252820516237990
2013-04-23 11:26:52.121154+00,sadness,sadness,0.7669320795685050,fear,0.6618028050288560
2013-04-23 11:26:57.447987+00,anger,disgust,0.9980802092235530,,
2013-04-23 11:27:10.486975+00,disappointment,sadness,0.586512631457299,joy,0.6692417261423540
2013-04-23 11:27:12.034127+00,surprised,surprise,0.8021369722206140,anger,0.9851871458115060
2013-04-23 11:27:35.984258+00,contentment,joy,0.48045276575721800,,
2013-04-23 11:27:41.562671+00,sadness,disgust,0.6046037240419540,,
2013-04-23 11:27:44.564289+00,happy,joy,0.9264155723620210,surprise,0.5361150123411790
2013-04-23 11:27:50.313771+00,sad,sadness,0.5256778453476730,,
2013-04-23 11:27:55.090489+00,angry,disgust,0.7934547922573980,,
2013-04-23 11:28:04.027053+00,surprise,fear,0.3119369452819230,surprise,0.7528453204547990
2013-04-23 11:28:10.904675+00,anger,disgust,0.39492507795803200,anger,0.5889035857981070
2013-04-23 11:28:20.707956+00,happy,surprise,0.5150767151033510,joy,0.8679816826246680
2013-04-23 11:28:28.081308+00,unhappy,anger,0.5912069015903400,anger,0.6564780748914930
2013-04-23 11:28:29.501839+00,startled,surprise,0.8857815335504710,,
2013-04-23 11:28:39.698878+00,satisfied,joy,0.34837055900134100,,
2013-04-23 11:28:43.762301+00,sadness,sadness,0.9461242206394670,,
2013-04-23 11:28:54.951418+00,sympathy,sadness,0.7072464484488590,,
2013-04-23 11:29:09.3535+00,seriousness,fear,0.6055288747185840,joy,0.4444180211052300
2013-04-23 11:29:11.428527+00,satisfied,sadness,0.5756427710410210,sadness,0.3308362674433740
2013-04-23 11:29:14.817447+00,sadness,sadness,0.8214084908831870,sadness,0.720884735090658
2013-04-23 11:29:21.301527+00,hurt,joy,0.6981047481531280,sadness,0.7319924807874490
2013-04-23 11:29:25.780215+00,surprise,fear,0.5125211856793610,surprise,0.44783805825281900
2013-04-23 11:29:36.439564+00,sadness,sadness,0.8415800229413440,anger,0.7580908006988470
2013-04-23 11:29:37.947478+00,sadness,fear,0.9659797655651350,,
2013-04-23 11:29:53.374398+00,extreme anger,anger,0.9601984116015960,,
2013-04-23 11:29:57.757351+00,satisfied,joy,0.4426552145509050,,
2013-04-23 11:30:08.424346+00,mad,disgust,0.9954866647021850,,
2013-04-23 11:30:11.561583+00,no emotion,surprise,0.35398177402094000,,
2013-04-23 11:30:24.023527+00,surprised- hurt,disgust,0.49664734522812100,fear,0.9537578196730470
2013-04-23 11:30:29.190413+00,surprise,surprise,0.777466775639914,sadness,0.3817679202184080
2013-04-23 11:30:38.138519+00,concerned,fear,0.6579938354669140,,
2013-04-23 11:30:39.675834+00,anger,disgust,0.8684692600509150,,
2013-04-23 11:30:45.904753+00,startled,surprise,0.8534664340317250,joy,0.5092281971359630
2013-04-23 11:30:48.463811+00,sadness,sadness,0.720724688610062,,
2013-04-23 11:30:58.035757+00,anger,fear,0.3189197044586760,disgust,0.8505325904348860
2013-04-23 11:31:12.697149+00,sadness,fear,0.9304716706974430,,
2013-04-23 11:31:34.237836+00,questioning,disgust,0.5712122849188750,surprise,0.5388826306676490
2013-04-23 11:31:42.589951+00,pleasure,joy,0.5452227332862090,,
2013-04-23 11:31:54.529299+00,sadness,sadness,0.4047190127428620,disgust,0.41640935633331500
2013-04-23 11:32:06.244476+00,more sadness,surprise,0.34917852813378000,sadness,0.9825212585506960
2013-04-23 11:44:26.642973+00,mild aggravation,anger,0.6610821766778830,,
2013-04-23 11:45:00.761299+00,surprise,surprise,0.9067128533497450,disgust,0.7029709571972490
2013-04-23 11:45:12.303914+00,happy,joy,0.7519169127568600,,
2013-04-23 11:45:25.308891+00,disgust,anger,0.7291604360565540,disgust,0.35192865757271600
2013-04-23 11:52:47.708007+00,Surprise,surprise,0.8482601637020710,,
2013-04-23 11:53:21.103395+00,Surprise,surprise,0.9892202575691050,,
2013-04-23 11:53:22.518937+00,Listening,surprise,0.33947980613447700,surprise,0.32891260634642100
2013-04-23 11:53:39.987993+00,Listening,surprise,0.40608560503460500,,
2013-04-23 11:54:04.850233+00,Listening,anger,0.3338424989255150,,
2013-04-23 11:54:13.518478+00,Bemused,joy,0.6601143328472970,joy,0.6175313357729460
2013-04-23 11:54:33.562177+00,Pleasant,joy,0.5708017823984850,joy,0.7555526827462020
2013-04-23 11:54:42.1462+00,Fear,joy,0.46517335320822900,fear,0.6231328569818290
2013-04-23 11:54:52.330161+00,Stress,sadness,0.7502630276838320,,
2013-04-23 11:54:59.844481+00,Disgust,disgust,0.8824439130257820,,
2013-04-23 11:55:09.458588+00,Friendly,joy,0.7791017763782290,anger,0.49348238660022600
2013-04-23 12:02:44.6184+00,worry,surprise,0.5329356405761540,sadness,0.7479650820020630
2013-04-23 12:02:54.394974+00,anger,anger,0.7755631080602030,,
2013-04-23 12:03:27.686181+00,anger,anger,0.8638255713457950,,
2013-04-23 12:03:34.793269+00,worry,fear,0.3823997356948880,,
2013-04-23 12:03:45.626601+00,worry,joy,0.5353858271250760,sadness,0.63587673044299
2013-04-23 12:03:50.57014+00,surprise,fear,0.478788576266132,,
2013-04-23 12:03:59.661932+00,dismay,surprise,0.497290612149053,disgust,0.3566107361110500
2013-04-23 12:04:08.482241+00,indifference,fear,0.4919165950300410,,
2013-04-23 12:04:15.531268+00,disgust,disgust,0.7917966741587430,fear,0.4653132225605440
2013-04-23 12:04:23.584463+00,nuetral,sadness,0.3908864103013130,,
2013-04-23 12:04:27.395581+00,anger,anger,0.9142643046043350,,
2013-04-23 12:04:33.434843+00,scared,sadness,0.9871570224358910,disgust,0.9710993937077790
2013-04-23 12:05:26.64983+00,nu,fear,0.4627513965014970,,
2013-04-23 12:05:34.382658+00,anger,anger,0.8054602172310810,,
2013-04-23 12:05:39.498233+00,worry,sadness,0.7744116799843580,,
2013-04-23 12:05:46.032181+00,nuetral,sadness,0.3381648851480280,,
2013-04-23 12:05:51.916665+00,surprise,surprise,0.8908777279564820,disgust,0.6504235552208440
2013-04-23 12:13:11.28786+00,suprise,surprise,0.4925122624961660,,
2013-04-23 12:13:14.235723+00,Smile,sadness,0.4220400173217060,,
2013-04-23 12:13:16.035164+00,anger,anger,0.9961747311521320,anger,0.9875644426327200
2013-04-23 12:13:20.064793+00,shock,fear,0.8436683104606340,sadness,0.7927147102775050
2013-04-23 12:13:26.503954+00,Blah,sadness,0.3413680168101560,,
2013-04-23 12:13:31.078879+00,grim anger,disgust,0.6947680592304100,,
2013-04-23 12:13:33.949731+00,Smile,joy,0.900891194725409,,
2013-04-23 12:13:37.272959+00,distress,joy,0.6154665381181990,fear,0.7711319171125070
2013-04-23 12:13:45.234934+00,Grrr,anger,0.6528690128354360,,
2013-04-23 12:13:47.720839+00,false saddnes,sadness,0.6926198706496510,sadness,0.9494808593066410
2013-04-23 12:13:53.182494+00,concern,sadness,0.47296363397035700,,
2013-04-23 12:13:54.135049+00,Anger,anger,0.7415943768108260,fear,0.9140559104038400
2013-04-23 12:13:57.837731+00,suprise,surprise,0.7384970921557400,sadness,0.3620752113638450
2013-04-23 12:14:02.208225+00,Happy,joy,0.6115265963366250,joy,0.7342041012598200
2013-04-23 12:14:02.312793+00,suprise,surprise,0.7338916672859340,,
2013-04-23 12:14:16.062981+00,Disgust,disgust,0.33635824962984800,,
2013-04-23 12:14:26.504994+00,Shouting,surprise,0.9196706696180630,disgust,0.5866927944123750
2013-04-23 12:14:41.132573+00,Happy,joy,0.9463161172810940,,
2013-04-23 12:14:57.146016+00,Mean,anger,0.9219595520989970,,
2013-04-23 12:15:13.835949+00,Pissed,anger,0.4569513045949860,anger,0.9705824213800950
2013-04-23 12:15:25.346104+00,Blah,sadness,0.4341296623693780,,
2013-04-23 12:15:42.067811+00,Cool,fear,0.6367234104312960,,
2013-04-23 12:15:50.563317+00,Fear,sadness,0.8203778476919980,surprise,0.6199540697038170
2013-04-23 12:15:51.316129+00,surprised dismay,sadness,0.520286966743879,surprise,0.7250789470039310
2013-04-23 12:16:02.009747+00,Anger,disgust,0.49044518701266500,surprise,0.5866400899598370
2013-04-23 12:16:15.406191+00,shock,surprise,0.8288461317773910,fear,0.5859235905809330
2013-04-23 12:17:27.136139+00,"small regret, concealed resignation",sadness,0.6712848109193150,joy,0.5350725026335570
2013-04-23 12:19:12.246885+00,"quizzical, half dumbstruck, a little annoyed. ""Are you serious right now""",anger,0.41263114560861100,,
2013-04-23 12:19:31.480309+00,sad and a little angry,anger,0.6907073317328470,,
2013-04-23 12:21:30.65163+00,disappointment ,disgust,0.47287711999379100,,
2013-04-23 12:22:56.340375+00,worried,fear,0.3871460611699150,,
2013-04-23 12:23:03.808099+00,sad,sadness,0.9923205616185440,,
2013-04-23 12:23:41.092576+00,angry,anger,0.4681837211595850,sadness,0.42481027741450800
2013-04-23 12:23:59.221375+00,surprised,surprise,0.620211844262667,disgust,0.34246928768698100
2013-04-23 12:26:42.858854+00,shock,fear,0.8408987963339310,,
2013-04-23 12:27:01.708841+00,concern,sadness,0.9764500326244160,,
2013-04-23 12:27:08.637883+00,taken aback,sadness,0.609188499324955,fear,0.33092710971832300
2013-04-23 12:27:39.314341+00,pleasantly surprised,joy,0.8192298120586200,surprise,0.5353505440987650
2013-04-23 12:27:47.033992+00,dismay,fear,0.7900542338378730,sadness,0.3925468272063880
2013-04-23 12:27:58.009734+00,disbelief,surprise,0.3637816253583880,surprise,0.5663115836214270
2013-04-23 12:28:08.194336+00,dismay,sadness,0.5306492118164900,surprise,0.6270849933614960
2013-04-23 12:28:21.598746+00,disapproval,disgust,0.4300120880827310,,
2013-04-23 12:28:32.671454+00,disgust,disgust,0.7913672790629790,,
2013-04-23 12:31:52.477618+00,fear,disgust,0.8338100609136750,,
2013-04-23 12:32:00.436375+00,distress,anger,0.5423463976942000,sadness,0.9190944948233660
2013-04-23 12:32:05.670658+00,rage,anger,0.7938800344942140,,
2013-04-23 12:32:12.176198+00,happiness,joy,0.5173144831787800,,
2013-04-23 12:32:15.926087+00,Sad,sadness,0.9769226714968680,anger,0.38709079155232800
2013-04-23 12:32:19.227095+00,consternation,anger,0.6058569573564450,,
2013-04-23 12:32:26.56905+00,Happy,joy,0.5159215773688630,,
2013-04-23 12:32:27.191986+00,shock,anger,0.34987652846612000,fear,0.7970003538066520
2013-04-23 12:32:34.674247+00,worry,fear,0.6767709274077790,fear,0.5119166561868040
2013-04-23 12:32:48.176686+00,Scared,disgust,0.34849435123615000,fear,0.40629211182240400
2013-04-23 12:32:48.372494+00,confusion,anger,0.5319777423981580,anger,0.33679809435270700
2013-04-23 12:32:57.78846+00,frustration,joy,0.8367671878775580,anger,0.8395672124577690
2013-04-23 12:33:00.175305+00,Surprised,anger,0.7839049846166750,surprise,0.8361197786172850
2013-04-23 12:33:05.143926+00,terror,fear,0.9612658491590990,,
2013-04-23 12:33:10.848551+00,Sad,sadness,0.9319893513573330,,
2013-04-23 12:33:13.066769+00,disappointment,anger,0.8240153433289380,fear,0.6191260787891220
2013-04-23 12:33:19.586769+00,Angry,disgust,0.5850018804427240,,
2013-04-23 12:33:28.487555+00,polite surprise,surprise,0.3231435454217720,,
2013-04-23 12:33:29.539436+00,Sad,sadness,0.7635357454651970,,
2013-04-23 12:33:41.347229+00,Happy,joy,0.5659625932341440,joy,0.8073991593671960
2013-04-23 12:33:55.232591+00,Upet,disgust,0.46632490206975500,sadness,0.9506165878847240
2013-04-23 12:34:08.567755+00,Annoyed,disgust,0.47089166839141400,,
2013-04-23 12:34:14.947847+00,sad,sadness,0.5324187068035830,,
2013-04-23 12:34:18.345998+00,sad,sadness,0.6194015914341440,,
2013-04-23 12:34:22.509735+00,Hopeful,fear,0.7657709630439060,fear,0.3383236880879850
2013-04-23 12:34:59.486424+00,Bothered,disgust,0.9798262663884090,joy,0.8595965112559500
2013-04-23 12:35:12.748901+00,Evil,joy,0.8574099045246840,anger,0.9618398398393760
2013-04-23 12:35:50.743818+00,Peeved,disgust,0.5206538997590540,disgust,0.42810666444711400
2013-04-23 12:36:09.976233+00,Sad,joy,0.810767446970567,sadness,0.8554092729929830
2013-04-23 12:36:22.536569+00,Disgusted,sadness,0.35031424823682800,disgust,0.7327624014113100
2013-04-23 12:36:32.21331+00,Surprised,surprise,0.9115713952574880,surprise,0.8304489275440570
2013-04-23 12:36:48.698166+00,Sad,sadness,0.5866710851201790,disgust,0.5745320689165970
2013-04-23 12:36:59.65339+00,Upset,disgust,0.6330146721797060,,
2013-04-23 12:40:14.720331+00,Impatience,joy,0.5076803750125690,joy,0.31834681471809700
2013-04-23 12:40:48.42587+00,Frustrated anger,anger,0.8056045005330820,surprise,0.5596095383167270
2013-04-23 12:43:16.65612+00,Disguist,anger,0.6537313103675840,anger,0.8023629582254220
2013-04-23 12:43:54.069278+00,Mild surprise,surprise,0.3961851116735490,,
2013-04-23 12:44:24.809579+00,Happiness,joy,0.7939633059548210,,
2013-04-23 12:44:34.165081+00,Revulsion,anger,0.9188078029546890,sadness,0.3102372158085930
2013-04-23 12:58:04.96931+00,angry/shocked,anger,0.9426511248806490,joy,0.867253661272116
2013-04-23 12:58:29.120481+00,"sad (""whyyyy?"")",disgust,0.8675434065982700,sadness,0.41097591936122600
2013-04-23 12:58:55.725896+00,concentrated,anger,0.6953373791882770,joy,0.35929033102002000
2013-04-23 12:59:22.90841+00,sad/disheartened,anger,0.7404573112959040,sadness,0.5985010893084110
2013-04-23 12:59:38.507233+00,WHA? (shocked),disgust,0.543077478534542,surprise,0.862164964620024
2013-04-23 12:59:51.368239+00,happy/content,joy,0.8763682425953450,,
2013-04-23 13:00:00.937355+00,happy/content,joy,0.7608551204437390,,
2013-04-23 13:00:34.417968+00,sad (whyyyy?),anger,0.6478081345092510,sadness,0.4573609473882240
2013-04-23 13:00:42.030453+00,happy,joy,0.8837369077838960,,
2013-04-23 13:00:46.85998+00,shocked,surprise,0.706492508482188,disgust,0.4195785198826340
2013-04-23 13:00:52.534088+00,angry,anger,0.8971444487106060,,
2013-04-23 13:01:17.270332+00,mischievous ,anger,0.8632763493107630,joy,0.950593935744837
2013-04-23 13:01:24.703746+00,concerned,sadness,0.5740434017963710,joy,0.8212641025194900
2013-04-23 13:01:30.007903+00,angry,anger,0.9900391955161470,,
2013-04-23 13:02:33.687971+00,sad/shocked,fear,0.6283491777256130,,
2013-04-23 13:03:24.975274+00,a whimpering kind of sad,sadness,0.7961104349931700,joy,0.43317904437426500
2013-04-23 13:03:31.684023+00,shocked,fear,0.7819061393616720,joy,0.3597391149494800
2013-04-23 13:03:50.303644+00,held back anger,disgust,0.48502765996381600,,
2013-04-23 13:06:03.880664+00,fear,fear,0.6558297798090790,disgust,0.8131244432840030
2013-04-23 13:06:11.605604+00,confusion,sadness,0.4934819155890950,,
2013-04-23 13:06:15.920569+00,surprise,joy,0.4004398473149320,surprise,0.5305191364493790
2013-04-23 13:06:22.686906+00,happy,joy,0.9215909734212540,joy,0.8412043055422000
2013-04-23 13:06:34.702391+00,thinking,anger,0.3188198834837010,,
2013-04-23 13:06:39.965451+00,disgusted,disgust,0.6254516469971370,,
2013-04-23 13:06:56.059448+00,contentment,joy,0.9128770006412730,disgust,0.3528181495107830
2013-04-23 13:07:00.295635+00,disgust,anger,0.8364053869025100,sadness,0.5325351181235030
2013-04-23 13:07:02.223344+00,anger,anger,0.8615162409143520,sadness,0.6854973946465180
2013-04-23 13:07:05.382712+00,disgust,anger,0.713545278105334,sadness,0.6826088854552840
2013-04-23 13:07:06.690435+00,worry,joy,0.870898791286163,sadness,0.7259190736804160
2013-04-23 13:07:14.163783+00,neutral,disgust,0.3571681669913230,,
2013-04-23 13:07:17.557296+00,anger,disgust,0.9142072256421670,disgust,0.8671718978788700
2013-04-23 13:07:23.445821+00,anger,anger,0.686943871807307,,
2013-04-23 13:07:27.739486+00,surprise,fear,0.7278009447036310,,
2013-04-23 13:07:33.314475+00,worry,disgust,0.6495473770424720,sadness,0.8548507179599250
2013-04-23 13:07:37.748452+00,happiness,joy,0.655658581177704,,
2013-04-23 13:09:34.716739+00,happiness,joy,0.5225843208376320,,
2013-04-23 13:09:39.876895+00,worry,fear,0.9412653079489250,anger,0.30803675027564200
2013-04-23 13:09:47.138158+00,alarm,surprise,0.8708330214256420,,
2013-04-23 13:09:55.907158+00,concern,fear,0.5707650669151920,surprise,0.5104217143729330
2013-04-23 13:18:26.757925+00,concern,anger,0.7146561631234360,disgust,0.7807977807475250
2013-04-23 13:18:37.931337+00,interest,surprise,0.3159366127569230,,
2013-04-23 13:18:43.476169+00,sadness,sadness,0.9467204767046500,,
2013-04-23 13:18:49.841035+00,happiness,joy,0.6701220947317780,,
2013-04-23 13:18:56.4437+00,disgust,disgust,0.9131730967666950,,
2013-04-23 13:19:03.51229+00,anger,anger,0.7278937425930050,,
2013-04-23 13:19:10.698872+00,surprise,surprise,0.935109135764651,,
2013-04-23 13:19:20.087072+00,fear,anger,0.4610834215534850,fear,0.5273587397066880
2013-04-23 13:19:32.335651+00,fear,fear,0.9934085798216980,disgust,0.6724928235635160
2013-04-23 13:19:44.138989+00,anger,disgust,0.8361521830782300,disgust,0.6668650077423080
2013-04-23 13:19:49.477112+00,happiness,joy,0.8590349415550010,,
2013-04-23 13:20:02.473948+00,contentment,joy,0.906421236996539,,
2013-04-23 13:20:17.365756+00,neutral,anger,0.35908653477672500,,
2013-04-23 13:20:26.730643+00,fear,fear,0.4131263882154600,,
2013-04-23 13:20:30.431291+00,fear,fear,0.9295828001806510,fear,0.6507136960979550
2013-04-23 13:20:35.21598+00,happiness,anger,0.5582818617578600,joy,0.901378348399885
2013-04-23 13:20:56.612921+00,neutral,surprise,0.35754440217278900,,
2013-04-23 13:21:01.204275+00,happiness,joy,0.6683991787023840,,
2013-04-23 13:24:39.445081+00,hurt surprise ,fear,0.5715239965589720,sadness,0.3454869611188770
2013-04-23 13:24:50.258264+00,disapointment,sadness,0.3551730605307970,sadness,0.9214775367407130
2013-04-23 13:25:00.930866+00,determination,anger,0.711992727103643,,
2013-04-23 13:25:16.562662+00,contentment,joy,0.4698743908200410,,
2013-04-23 13:25:37.532203+00,disappointing ,fear,0.4865727153141050,,
2013-04-23 13:25:48.827686+00,surprise,surprise,0.652735280144797,,
2013-04-23 13:25:52.209549+00,anger,anger,0.416199826891534,,
2013-04-23 13:25:55.542856+00,sadness,sadness,0.9215163017326540,,
2013-04-23 13:26:00.785537+00,melancholy,sadness,0.45611014754977100,,
2013-04-23 13:26:12.003867+00,sorrow,sadness,0.9984489710535850,,
2013-04-23 13:26:18.397095+00,resigned/sad,anger,0.3943930943558670,sadness,0.3127299692358290
2013-04-23 13:26:20.006294+00,shock,disgust,0.4594208958558740,fear,0.7176898853387680
2013-04-23 13:26:30.537502+00,surprised,disgust,0.33491593273252500,surprise,0.5362627210640070
